,bbm_id,Name,Status,bbm_abr_2018,Conf,Pos,Age,g,Date,m,player_id,carmelo,pipm,espn,oRPM,dRPM,oPIPM,dPIPM,xORPM,xDRPM,oKPM,dKPM,bbm_abr_2019,tenure,MP,new_coach,USG,oRL,dRL,same_team,o_regress,d_regress
175,5047,Terry Rozier,Restricted Free Agent,BOS,4.0,PG/SG,24.6,78.0,43386,1638.0,/players/r/roziete01.html,Terry Rozier,Terry Rozier,Terry Rozier,1.0,-0.4,-0.34,-0.06,1.19,0.07,0.9229999999999999,-0.225,BOS,3.0,2764.6,0.0,20.4,-0.9,-0.9,True,1.0,1.0
176,2445,Ersan Ilyasova,New TeamNew Contract,MIL,3.0,SF/PF,31.4,71.5,43386,1713.5,/players/i/ilyaser01.html,Ersan Ilyasova,Ersan Ilyasova,Ersan Ilyasova,-0.4,0.2,-0.57,0.12,-0.4,0.2,-0.2919,0.1728,,10.0,1963.6,,18.7,-1.4,0.05,False,0.7,0.9
177,2807,Ryan Anderson,Injury Prone,PHO,3.0,PF/C,30.4,68.5,43389,1852.0,/players/a/anderry01.html,Ryan Anderson,Ryan Anderson,Ryan Anderson,0.4,-1.2,0.09,-0.76,0.43,-1.9,0.2646,-1.2294,HOU,10.0,1819.5,0.0,14.4,-1.55,0.8,False,0.7,0.9
178,5711,Mohamed Bamba,,ORL,3.0,C,20.4,73.0,43389,1352.0,/players/b/bambamo01.html,Mohamed Bamba,Mohamed Bamba,Mohamed Bamba,-1.8,2.3,-2.78,1.15,-1.8,2.3,-1.8980000000000001,2.1849999999999996,,,0.0,,,-1.7,1.3,True,1.0,1.0
179,5458,Malik Monk,Position Battle,CHA,2.0,SG,20.7,74.5,43386,1750.5,/players/m/monkma01.html,Malik Monk,Malik Monk,Malik Monk,-0.4,-2.9,-1.06,-1.77,-0.76,-4.22,-0.40179999999999993,-2.8647,CHA,1.0,852.2,1.0,24.9,-1.1,-0.8,False,0.7,0.9
180,3924,Joe Harris,New Contract,BKN,4.0,SG/SF,27.1,76.0,43389,1787.0,/players/h/harrijo01.html,Joe Harris,Joe Harris,Joe Harris,0.1,-1.6,-0.42,-0.9,0.43,-1.62,0.147,-1.536,BKN,4.0,1973.7,0.0,16.6,-1.25,-0.5,True,1.0,1.0
181,2705,Marco Belinelli,New TeamNew Contract,SAS,3.0,SG/SF,32.6,77.5,43386,1825.0,/players/b/belinma01.html,Marco Belinelli,Marco Belinelli,Marco Belinelli,-0.1,-2.2,-0.26,-2.18,0.14,-2.93,-0.030799999999999998,-2.1753,,11.0,2222.5,,20.7,-1.25,-0.5,False,0.7,0.9
182,3956,T.J. Warren,Position BattleInjury Prone,PHO,2.0,SF,25.1,66.5,43389,1628.5,/players/w/warretj01.html,TJ Warren,T.J. Warren,TJ Warren,-0.1,-1.4,0.18,-1.17,0.34,-2.38,0.042,-1.5038999999999998,PHO,4.0,2140.9,1.0,24.9,-1.4,-0.2,False,0.7,0.9
183,5433,Domantas Sabonis,,IND,3.0,PF/C,22.5,75.5,43386,1659.5,/players/s/sabondo01.html,Domantas Sabonis,Domantas Sabonis,Domantas Sabonis,-1.0,0.7,-1.13,-0.15,-0.48,0.6,-0.857,0.585,IND,2.0,1975.7,0.0,22.1,-1.55,0.8,True,1.0,1.0
184,3700,James Ennis,Position BattleNew TeamPlayer OptionNew Contract,HOU,2.0,SG/SF,28.3,74.0,43386,1998.0,/players/e/ennisja01.html,James Ennis III,James Ennis,James Ennis III,-1.0,-0.4,-1.48,-0.57,-0.82,-1.1,-0.6958,-0.5643,,4.0,1605.2,,13.7,-1.25,-0.5,False,0.7,0.9
185,3910,Jordan Clarkson,,CLE,3.0,PG/SG,26.4,79.0,43389,1738.0,/players/c/clarkjo01.html,Jordan Clarkson,Jordan Clarkson,Jordan Clarkson,0.2,-2.1,-0.85,-1.69,-0.8,-2.66,-0.1435,-2.0042999999999997,,4.0,2171.8,,26.5,-0.9,-0.9,False,0.7,0.9
186,3863,Seth Curry,New TeamUnrestricted Free AgentNew Contract,POR,3.0,PG/SG,28.1,71.0,43389,1491.0,/players/c/curryse01.html,Seth Curry,Seth Curry,Seth Curry,0.5,-1.1,0.28,-0.28,0.5,-1.1,0.478,-1.018,,,0.0,,,-0.9,-0.9,True,1.0,1.0
187,3057,Wayne Ellington,Unrestricted Free AgentNew Contract,MIA,4.0,SG/SF,30.9,75.5,43386,1737.5,/players/e/ellinwa01.html,Wayne Ellington,Wayne Ellington,Wayne Ellington,0.7,-1.8,0.22,-0.9,0.57,-1.91,0.613,-1.743,MIA,9.0,2141.4,0.0,17.3,-1.25,-0.5,True,1.0,1.0
188,3370,Reggie Jackson,Injury Prone,DET,2.0,PG/SG,28.5,68.0,43387,2005.5,/players/j/jacksre01.html,Reggie Jackson,Reggie Jackson,Reggie Jackson,0.7,-2.1,0.12,-1.06,0.2,-1.43,0.3444,-1.6155000000000002,DET,7.0,1199.0,1.0,27.1,-0.9,-0.9,False,0.7,0.9
189,5377,Denzel Valentine,,CHI,3.0,SG/SF,24.9,77.0,43389,1617.0,/players/v/valende01.html,Denzel Valentine,Denzel Valentine,Denzel Valentine,-0.3,-0.4,-0.86,-0.21,-0.37,0.03,-0.377,-0.252,CHI,2.0,2093.2,0.0,17.5,-1.25,-0.5,True,1.0,1.0
190,3010,DeMarre Carroll,Position BattleUnrestricted Free Agent,BKN,4.0,SF/PF,32.2,61.5,43389,1599.0,/players/c/carrode01.html,DeMarre Carroll,DeMarre Carroll,DeMarre Carroll,-0.3,0.5,-0.46,0.28,-0.56,1.22,-0.39399999999999996,0.694,BKN,9.0,2181.0,0.0,19.8,-1.4,0.05,True,1.0,1.0
191,3159,Ed Davis,New TeamUnrestricted Free AgentNew Contract,BKN,5.0,PF/C,29.4,78.0,43389,1521.0,/players/d/davised01.html,Ed Davis,Ed Davis,Ed Davis,-1.7,1.5,-1.82,0.67,-1.95,1.89,-1.2509,1.3805999999999998,POR,8.0,1540.4,0.0,12.1,-1.55,0.8,False,0.7,0.9
192,5029,Trey Lyles,Restricted Free Agent,DEN,4.0,PF,22.9,75.5,43386,1549.0,/players/l/lylestr01.html,Trey Lyles,Trey Lyles,Trey Lyles,-0.1,-0.2,-0.38,-0.56,0.74,-0.07,0.124,-0.197,DEN,3.0,1388.5,0.0,21.1,-1.4,0.3,True,1.0,1.0
193,3949,Marcus Smart,New Contract,BOS,3.0,PG/SG,24.6,69.0,43386,1933.0,/players/s/smartma01.html,Marcus Smart,Marcus Smart,Marcus Smart,0.2,0.8,-1.41,0.6,-0.15,1.61,-0.06599999999999999,1.023,BOS,4.0,2064.5,0.0,19.4,-0.9,-0.9,True,1.0,1.0
194,2289,Andre Iguodala,Injury Prone,GSW,4.0,SG/SF,34.7,68.0,43388,1666.5,/players/i/iguodan01.html,Andre Iguodala,Andre Iguodala,Andre Iguodala,-0.6,1.1,-1.48,0.29,-0.85,1.64,-0.763,1.1809999999999998,GSW,14.0,2022.5,0.0,11.5,-1.25,-0.5,True,1.0,1.0
195,3225,Ish Smith,Unrestricted Free Agent,DET,3.0,PG,30.3,79.0,43387,1660.0,/players/s/smithis01.html,Ish Smith,Ish Smith,Ish Smith,-0.2,-0.8,-0.4,-0.29,-0.11,-0.93,-0.1351,-0.7092,DET,8.0,2044.6,1.0,20.8,-0.7,-1.0,False,0.7,0.9
196,5717,Mikal Bridges,,PHO,2.0,SF,22.1,72.5,43389,1267.0,/players/b/bridgmi01.html,Mikal Bridges,Mikal Bridges,Mikal Bridges,-0.9,0.1,-0.03,0.1,-0.9,0.1,-0.8130000000000001,0.1,,,0.0,,,-1.4,-0.2,True,1.0,1.0
197,5466,Harry Giles,,SAC,3.0,PF/C,20.5,70.5,43388,1764.0,/players/g/gilesha01.html,Harry Giles,Harry Giles,Harry Giles,-1.0,0.1,-1.0,0.1,-1.0,0.1,-0.9999999999999999,0.1,,,0.0,,,-1.55,0.8,True,1.0,1.0
198,5011,Jerian Grant,New TeamRestricted Free Agent,ORL,2.0,PG/SG,26.0,74.5,43389,1675.5,/players/g/grantje02.html,Jerian Grant,Jerian Grant,Jerian Grant,0.5,-1.0,-0.44,-0.4,0.78,-0.88,0.343,-0.8136,CHI,3.0,1686.9,0.0,17.4,-0.9,-0.9,False,0.7,0.9
199,3397,Isaiah Thomas,New TeamUnrestricted Free AgentNew Contract,DEN,2.0,PG,29.7,66.0,43386,1650.0,/players/t/thomais02.html,Isaiah Thomas,Isaiah Thomas,Isaiah Thomas,2.4,-3.6,3.2,-2.7,1.26,-4.07,1.4966,-3.2859000000000003,,7.0,861.8,,28.8,-0.7,-1.0,False,0.7,0.9
200,5057,Justise Winslow,Restricted Free Agent,MIA,2.0,SF/PF,22.6,72.0,43386,1873.0,/players/w/winslju01.html,Justise Winslow,Justise Winslow,Justise Winslow,-1.3,1.1,-1.78,0.99,-0.93,2.48,-1.237,1.503,MIA,3.0,1806.4,0.0,16.3,-1.4,0.05,True,1.0,1.0
201,5373,Yogi Ferrell,New TeamNew Contract,SAC,3.0,PG/SG,25.4,79.5,43388,1708.5,/players/f/ferreyo01.html,Yogi Ferrell,Yogi Ferrell,Yogi Ferrell,0.2,-0.7,-0.52,0.61,0.1,0.57,0.0686,-0.16920000000000002,DAL,2.0,2281.3,0.0,17.0,-0.9,-0.9,False,0.7,0.9
202,3104,Avery Bradley,New ContractInjury Prone,LAC,3.0,PG/SG,27.9,66.0,43388,1984.0,/players/b/bradlav01.html,Avery Bradley,Avery Bradley,Avery Bradley,-1.0,-1.3,-1.13,-1.19,-0.7,-0.97,-0.6460999999999999,-1.071,,8.0,1433.9,,23.5,-0.9,-0.9,False,0.7,0.9
203,3506,Justin Holiday,Unrestricted Free Agent,CHI,4.0,SG/SF,29.5,67.0,43389,1608.0,/players/h/holidju01.html,Justin Holiday,Justin Holiday,Justin Holiday,-0.7,0.0,-0.63,1.13,-0.28,0.36,-0.567,0.22099999999999997,CHI,5.0,2272.5,0.0,18.2,-1.25,-0.5,True,1.0,1.0
204,5455,Frank Ntilikina,,NYK,2.0,PG,20.2,78.0,43389,2184.0,/players/n/ntilila01.html,Frank Ntilikina,Frank Ntilikina,Frank Ntilikina,-1.8,-0.3,-2.34,0.89,-2.13,0.58,-1.3670999999999998,0.0747,NYK,1.0,1706.0,1.0,16.9,-0.7,-1.0,False,0.7,0.9
205,5673,Miles Bridges,,CHA,2.0,SF,20.6,74.5,43386,1601.0,/players/b/bridgmi02.html,Miles Bridges,Miles Bridges,Miles Bridges,-1.3,-0.9,-0.84,-1.51,-1.3,-0.9,-1.254,-0.9610000000000001,,,0.0,,,-1.4,-0.2,True,1.0,1.0
206,5475,Derrick White,,SAS,2.0,PG,24.3,55.0,43386,1541.0,/players/w/whitede01.html,Derrick White,Derrick White,Derrick White,-0.5,-0.2,-0.85,0.11,-0.7,0.28,-0.595,-0.024999999999999988,SAS,1.0,156.8,0.0,15.4,-0.7,-1.0,True,1.0,1.0
207,2710,Wilson Chandler,New TeamUnrestricted Free Agent,PHI,3.0,SG/SF,31.4,70.0,43386,1716.5,/players/c/chandwi01.html,Wilson Chandler,Wilson Chandler,Wilson Chandler,-1.0,-0.6,-1.28,-0.7,-0.66,-1.24,-0.6482,-0.7218,DEN,10.0,2344.0,0.0,14.3,-1.25,-0.5,False,0.7,0.9
208,3147,Evan Turner,,POR,3.0,SG/SF,30.0,79.0,43389,1896.0,/players/t/turneev01.html,Evan Turner,Evan Turner,Evan Turner,-2.2,-0.2,-2.89,-0.91,-3.65,0.45,-2.704,-0.076,POR,8.0,2121.0,0.0,15.6,-1.25,-0.5,True,1.0,1.0
209,1807,Kyle Korver,,CLE,3.0,SG/SF,37.6,66.0,43389,1287.0,/players/k/korveky01.html,Kyle Korver,Kyle Korver,Kyle Korver,-0.2,-1.0,-0.01,0.11,-0.04,-0.35,-0.133,-0.694,CLE,15.0,2078.9,0.0,16.0,-1.25,-0.5,True,1.0,1.0
210,3947,Glenn Robinson III,Position BattleNew TeamNew Contract,DET,2.0,SG/SF,24.8,71.0,43387,1526.0,/players/r/robingl02.html,Glenn Robinson III,Glenn Robinson,Glenn Robinson III,-1.1,-0.4,-1.6,-0.51,-0.99,-0.05,-0.7818999999999999,-0.2754,IND,4.0,343.8,0.0,12.5,-1.25,-0.5,False,0.7,0.9
211,2633,Rajon Rondo,Position BattleNew TeamUnrestricted Free AgentNew Contract,LAL,2.0,PG,32.6,70.5,43389,1656.0,/players/r/rondora01.html,Rajon Rondo,Rajon Rondo,Rajon Rondo,-1.0,-0.4,-0.97,-0.64,-1.32,-0.97,-0.7650999999999999,-0.5355,NOR,12.0,2006.3,0.0,16.9,-0.7,-1.0,False,0.7,0.9
212,3993,Tyler Johnson,Position BattlePlayer Option,MIA,2.0,PG/SG,26.4,71.5,43386,1503.0,/players/j/johnsty01.html,Tyler Johnson,Tyler Johnson,Tyler Johnson,0.2,-0.5,-0.29,0.21,0.0,-0.24,0.091,-0.351,MIA,4.0,2134.1,0.0,18.6,-0.9,-0.9,True,1.0,1.0
213,5451,Josh Jackson,Position Battle,PHO,2.0,SG/SF,21.7,76.0,43389,2281.0,/players/j/jacksjo02.html,Josh Jackson,Josh Jackson,Josh Jackson,-1.2,-0.8,-2.14,-0.44,-1.82,-1.0,-1.036,-0.7416,PHO,1.0,1959.3,1.0,26.0,-1.25,-0.5,False,0.7,0.9
214,3387,Marcus Morris,Unrestricted Free Agent,BOS,3.0,SF/PF,29.1,74.5,43386,1749.5,/players/m/morrima03.html,Marcus Morris,Marcus Morris,Marcus Morris,-0.6,-0.4,-0.87,-0.96,-0.95,-0.49,-0.732,-0.483,BOS,7.0,2003.4,0.0,23.0,-1.4,0.05,True,1.0,1.0
215,3352,Davis Bertans,New Contract,SAS,3.0,PF/C,25.9,74.5,43386,1189.5,/players/b/bertada01.html,Davis Bertans,Davis Bertans,Davis Bertans,0.3,0.4,-0.03,0.13,0.74,0.83,0.399,0.502,SAS,2.0,1168.1,0.0,17.4,-1.55,0.8,True,1.0,1.0
216,5491,Dillon Brooks,Position Battle,MEM,2.0,SG/SF,22.7,78.5,43389,2076.5,/players/b/brookdi01.html,Dillon Brooks,Dillon Brooks,Dillon Brooks,-0.7,-0.6,-1.16,0.55,-0.8,-0.04,-0.7759999999999999,-0.317,MEM,1.0,2349.2,0.0,18.5,-1.25,-0.5,True,1.0,1.0
217,2578,J.J. Barea,Unrestricted Free Agent,DAL,4.0,PG/SG,34.3,70.5,43385,1410.0,/players/b/bareajo01.html,J.J. Barea,J.J. Barea,J.J. Barea,0.9,-2.3,0.7,-1.39,0.77,-2.9,0.841,-2.389,DAL,12.0,1601.2,0.0,24.9,-0.9,-0.9,True,1.0,1.0
218,5457,Zach Collins,,POR,3.0,PF/C,20.9,74.5,43389,1526.5,/players/c/colliza01.html,Zach Collins,Zach Collins,Zach Collins,-2.4,0.5,-1.6,-0.46,-2.62,-0.75,-2.386,0.029000000000000005,POR,1.0,1114.2,0.0,15.4,-1.55,0.8,True,1.0,1.0
219,3373,Cory Joseph,Unrestricted Free Agent,IND,3.0,PG,27.2,79.0,43386,1779.0,/players/j/josepco01.html,Cory Joseph,Cory Joseph,Cory Joseph,-0.3,-0.9,-1.49,-1.12,-0.01,-0.58,-0.33199999999999996,-0.826,IND,7.0,2353.0,0.0,14.8,-0.7,-1.0,True,1.0,1.0
220,5705,Kevin Knox,,NYK,2.0,SF/PF,19.2,76.5,43389,2142.0,/players/k/knoxke01.html,Kevin Knox,Kevin Knox,Kevin Knox,-2.1,-1.7,-1.36,-2.32,-2.1,-1.7,-2.0260000000000002,-1.762,,,0.0,,,-1.4,0.05,True,1.0,1.0
221,3704,Gorgui Dieng,,MIN,4.0,PF/C,28.7,79.0,43386,1224.5,/players/d/dienggo01.html,Gorgui Dieng,Gorgui Dieng,Gorgui Dieng,-1.7,1.4,-1.94,0.41,-1.78,0.37,-1.748,0.992,MIN,5.0,1403.9,0.0,16.3,-1.55,0.8,True,1.0,1.0
222,3153,DeMarcus Cousins,New TeamUnrestricted Free AgentNew Contract,GSW,1.0,PF/C,28.2,35.5,43388,976.0,/players/c/couside01.html,DeMarcus Cousins,DeMarcus Cousins,DeMarcus Cousins,2.4,2.2,1.13,0.54,2.23,1.57,2.222,1.6605,NOR,8.0,1733.2,0.0,31.9,-1.55,0.8,False,1.0,0.9
223,2850,Luc Mbah a Moute,New TeamUnrestricted Free AgentNew Contract,LAC,3.0,SF/PF,32.1,71.5,43388,1611.0,/players/m/mbahalu01.html,Luc Mbah a Moute,Luc Mbah a Moute,Luc Mbah a Moute,-1.9,1.4,-2.26,0.91,-1.69,2.2,-1.3110999999999997,1.4319,HOU,10.0,1713.3,0.0,12.9,-1.4,0.05,False,0.7,0.9
224,2844,Courtney Lee,,NYK,3.0,SG/SF,33.0,70.0,43389,1366.5,/players/l/leeco01.html,Courtney Lee,Courtney Lee,Courtney Lee,-0.4,-1.2,-0.67,-1.18,0.03,-1.77,-0.20859999999999998,-1.2320999999999998,NYK,10.0,2313.6,1.0,16.9,-1.25,-0.5,False,0.7,0.9
225,3675,Mason Plumlee,,DEN,4.0,PF/C,28.6,77.0,43386,1272.0,/players/p/plumlma01.html,Mason Plumlee,Mason Plumlee,Mason Plumlee,-0.8,1.8,-1.14,0.28,-1.31,0.59,-0.987,1.2850000000000001,DEN,5.0,1442.3,0.0,16.6,-1.55,0.8,True,1.0,1.0
226,2724,Jeff Green,New TeamNew Contract,WAS,3.0,SF/PF,32.1,78.0,43386,1404.0,/players/g/greenje02.html,Jeff Green,Jeff Green,Jeff Green,-1.2,-0.7,-1.7,-0.31,-1.18,-0.49,-0.8707999999999998,-0.5382,CLE,10.0,2348.5,0.0,19.3,-1.4,0.05,False,0.7,0.9
227,2636,Thabo Sefolosha,Unrestricted Free Agent,UTA,3.0,SG/SF,34.5,56.5,43388,1017.0,/players/s/sefolth01.html,Thabo Sefolosha,Thabo Sefolosha,Thabo Sefolosha,-1.8,1.8,-1.57,0.73,-2.23,1.92,-1.9060000000000001,1.729,UTA,12.0,806.1,0.0,16.4,-1.25,-0.5,True,1.0,1.0
228,3076,Garrett Temple,Position BattleNew TeamUnrestricted Free Agent,MEM,3.0,SG/SF,32.4,70.5,43389,1516.5,/players/t/templga01.html,Garrett Temple,Garrett Temple,Garrett Temple,-1.5,-0.3,-1.7,-0.12,-2.31,-0.54,-1.2340999999999998,-0.3186,SAC,8.0,1616.2,0.0,16.4,-1.25,-0.5,False,0.7,0.9
229,5093,Jonathon Simmons,,ORL,2.0,SG/SF,29.1,71.0,43389,1773.0,/players/s/simmojo02.html,Jonathon Simmons,Jonathon Simmons,Jonathon Simmons,-1.3,-1.2,-1.48,-1.62,-0.4,-1.11,-0.7336,-1.0935,ORL,3.0,2032.5,1.0,22.0,-1.25,-0.5,False,0.7,0.9
230,2774,Anthony Tolliver,New TeamUnrestricted Free AgentNew Contract,MIN,4.0,SF/PF,33.4,74.5,43386,1262.0,/players/t/tollian01.html,Anthony Tolliver,Anthony Tolliver,Anthony Tolliver,0.2,-0.7,-0.29,-0.33,0.73,-1.04,0.21699999999999994,-0.6885,DET,10.0,1755.5,1.0,14.8,-1.4,0.05,False,0.7,0.9
231,5276,Bryn Forbes,New Contract,SAS,2.0,PG,25.2,77.0,43386,1851.0,/players/f/forbebr01.html,Bryn Forbes,Bryn Forbes,Bryn Forbes,-0.4,-2.3,-0.78,-1.27,-0.1,-2.51,-0.34800000000000003,-2.26,SAS,2.0,1571.5,0.0,16.7,-0.7,-1.0,True,1.0,1.0
232,3680,Tony Snell,,MIL,3.0,SG/SF,27.0,75.0,43386,1575.0,/players/s/snellto01.html,Tony Snell,Tony Snell,Tony Snell,-0.4,-1.2,-1.14,-1.2,-0.24,-0.71,-0.426,-1.053,MIL,5.0,2187.0,0.0,10.6,-1.25,-0.5,True,1.0,1.0
233,5677,Collin Sexton,,CLE,3.0,PG,19.8,77.0,43389,1968.5,/players/s/sextoco01.html,Collin Sexton,Collin Sexton,Collin Sexton,-0.6,-2.5,-0.28,-2.66,-0.6,-2.5,-0.5680000000000001,-2.516,,,0.0,,,-0.7,-1.0,True,1.0,1.0
234,3413,Lance Thomas,Position Battle,NYK,3.0,SG/SF,30.5,70.0,43389,1785.0,/players/t/thomala01.html,Lance Thomas,Lance Thomas,Lance Thomas,-2.5,-0.8,-2.59,-0.67,-3.1,-0.44,-1.8822999999999996,-0.6111000000000001,NYK,7.0,1354.6,1.0,10.7,-1.25,-0.5,False,0.7,0.9
235,5079,Quinn Cook,Restricted Free Agent,GSW,3.0,PG,25.6,74.5,43388,1267.0,/players/c/cookqu01.html,Quinn Cook,Quinn Cook,Quinn Cook,0.1,-2.3,-1.22,-1.53,0.15,-2.93,-0.017,-2.412,GSW,2.0,917.8,0.0,17.5,-0.7,-1.0,True,1.0,1.0
236,5461,Bam Adebayo,,MIA,3.0,PF/C,21.2,66.0,43386,1282.5,/players/a/adebaba01.html,Bam Adebayo,Bam Adebayo,Bam Adebayo,-1.2,1.5,-1.38,1.46,-1.91,1.63,-1.4309999999999998,1.5349999999999997,MIA,1.0,1446.8,0.0,15.9,-1.55,0.8,True,1.0,1.0
237,3391,Chandler Parsons,Injury Prone,MEM,3.0,SF/PF,30.0,51.5,43389,1256.5,/players/p/parsoch01.html,Chandler Parsons,Chandler Parsons,Chandler Parsons,-1.1,-0.7,-0.62,-0.84,-0.55,-1.72,-0.887,-1.02,MEM,7.0,692.5,0.0,18.3,-1.4,0.05,True,1.0,1.0
238,2448,Amir Johnson,Unrestricted Free AgentNew Contract,PHI,3.0,PF/C,31.5,70.0,43386,980.0,/players/j/johnsam01.html,Amir Johnson,Amir Johnson,Amir Johnson,-1.2,2.5,-1.73,1.5,-0.47,3.79,-1.034,2.787,PHI,13.0,1262.2,0.0,12.8,-1.55,0.8,True,1.0,1.0
239,5040,Cameron Payne,Restricted Free Agent,CHI,3.0,PG,24.2,65.5,43389,1310.0,/players/p/payneca01.html,Cameron Payne,Cameron Payne,Cameron Payne,-0.4,-0.9,-1.14,-0.56,-0.6,-0.95,-0.534,-0.881,CHI,3.0,581.2,0.0,19.3,-0.7,-1.0,True,1.0,1.0
240,1928,Jamal Crawford,,PHO,2.0,SG/SF,38.6,70.5,43389,1515.0,/players/c/crawfja01.html,Jamal Crawford,Jamal Crawford,Jamal Crawford,-0.9,-4.0,-1.75,-3.89,-1.23,-4.54,-0.7588,-3.7359,MIN,18.0,1774.5,0.0,23.7,-1.25,-0.5,False,0.7,0.9
241,2461,C.J. Miles,Player Option,TOR,4.0,SG/SF,31.6,59.5,43386,1067.5,/players/m/milescj01.html,CJ Miles,C.J. Miles,CJ Miles,0.2,-1.4,0.02,-0.95,0.52,-1.71,0.1946,-1.3032,TOR,13.0,1562.2,1.0,22.3,-1.25,-0.5,False,0.7,0.9
242,3934,Doug McDermott,New TeamNew Contract,IND,3.0,SF,26.8,76.5,43386,1569.0,/players/m/mcderdo01.html,Doug McDermott,Doug McDermott,Doug McDermott,-0.6,-2.0,-0.93,-1.21,-0.72,-2.09,-0.46829999999999994,-1.7532,,4.0,1766.7,,15.0,-1.4,-0.2,False,0.7,0.9
243,4049,Daniel Theis,Restricted Free Agent,BOS,4.0,PF/C,26.5,69.0,43386,861.0,/players/t/theisda01.html,Daniel Theis,Daniel Theis,Daniel Theis,-1.3,1.9,-1.28,1.04,-1.22,1.5,-1.274,1.694,BOS,1.0,933.3,0.0,15.5,-1.55,0.8,True,1.0,1.0
244,5662,Kevin Huerter,,ATL,1.0,SG,20.1,69.5,43389,1287.0,/players/h/huertke01.html,Kevin Huerter,Kevin Huerter,Kevin Huerter,-1.5,-1.4,-0.89,-1.16,-1.5,-1.4,-1.4389999999999998,-1.376,,,0.0,,,-1.1,-0.8,True,1.0,1.0
245,3575,Austin Rivers,New TeamUnrestricted Free Agent,WAS,2.0,PG/SG,26.2,72.0,43386,1512.0,/players/r/riverau01.html,Austin Rivers,Austin Rivers,Austin Rivers,0.8,-1.8,-0.43,-1.85,0.9,-1.93,0.49489999999999995,-1.6596000000000002,LAC,6.0,2056.9,0.0,20.6,-0.9,-0.9,False,0.7,0.9
246,3381,Shelvin Mack,New TeamUnrestricted Free AgentNew Contract,MEM,3.0,PG,28.5,73.0,43389,1348.0,/players/m/macksh01.html,Shelvin Mack,Shelvin Mack,Shelvin Mack,-0.4,-1.2,-1.3,-0.54,0.05,-0.86,-0.24849999999999997,-0.9288000000000001,ORL,7.0,1364.2,1.0,17.6,-0.7,-1.0,False,0.7,0.9
247,3672,Mike Muscala,New TeamUnrestricted Free Agent,PHI,3.0,PF/C,27.3,60.0,43386,921.0,/players/m/muscami01.html,Mike Muscala,Mike Muscala,Mike Muscala,-0.8,0.6,-0.79,0.13,-0.24,-0.1,-0.4417,0.3087,ATL,5.0,1060.1,1.0,15.7,-1.55,0.8,False,0.7,0.9
248,3552,Darius Miller,Unrestricted Free Agent,NOR,4.0,SG/SF,28.6,77.5,43388,1512.0,/players/m/milleda01.html,Darius Miller,Darius Miller,Darius Miller,0.6,-1.6,-0.77,-2.9,1.23,-2.03,0.6519999999999999,-1.859,NOR,4.0,2110.1,0.0,12.8,-1.25,-0.5,True,1.0,1.0
249,2847,Robin Lopez,Unrestricted Free Agent,CHI,3.0,C,30.5,63.5,43389,1331.0,/players/l/lopezro01.html,Robin Lopez,Robin Lopez,Robin Lopez,-2.8,0.8,-1.93,0.5,-2.84,0.74,-2.725,0.752,CHI,10.0,1691.2,0.0,20.4,-1.7,1.3,True,1.0,1.0
250,5307,Thon Maker,,MIL,2.0,PF/C,21.6,70.0,43386,1161.0,/players/m/makerth01.html,Thon Maker,Thon Maker,Thon Maker,-1.5,0.5,-1.79,-0.49,-1.98,-1.28,-1.6729999999999998,-0.133,MIL,2.0,1368.0,0.0,14.6,-1.55,0.8,True,1.0,1.0
251,3586,Tomas Satoransky,Restricted Free Agent,WAS,2.0,PG/SG,27.0,74.0,43386,1150.5,/players/s/satorto01.html,Tomas Satoransky,Tomas Satoransky,Tomas Satoransky,0.4,0.0,-0.65,-0.25,1.51,0.72,0.6279999999999999,0.191,WAS,2.0,1703.3,0.0,13.7,-0.9,-0.9,True,1.0,1.0
252,2812,Michael Beasley,New TeamUnrestricted Free AgentNew Contract,LAL,3.0,SF/PF,29.8,66.0,43389,1006.0,/players/b/beaslmi01.html,Michael Beasley,Michael Beasley,Michael Beasley,-1.1,-0.5,-1.03,-1.86,-0.64,-1.39,-0.6685,-0.8127000000000001,NYK,10.0,1652.4,1.0,26.9,-1.4,0.05,False,0.7,0.9
253,3669,Aron Baynes,Player OptionNew Contract,BOS,4.0,C,31.9,76.0,43386,1179.0,/players/b/baynear01.html,Aron Baynes,Aron Baynes,Aron Baynes,-3.3,1.9,-2.74,2.02,-3.42,3.5,-3.28,2.392,BOS,6.0,1873.0,0.0,16.8,-1.7,1.3,True,1.0,1.0
254,4008,Langston Galloway,,DET,3.0,PG/SG,26.9,70.0,43387,1225.0,/players/g/gallola01.html,Langston Galloway,Langston Galloway,Langston Galloway,-0.1,-1.0,-1.02,0.07,0.04,0.65,-0.10500000000000001,-0.35819999999999996,DET,4.0,862.5,1.0,19.3,-0.9,-0.9,False,0.7,0.9
255,4034,Justin Jackson,Position Battle,SAC,2.0,SF,23.6,57.5,43388,1372.0,/players/j/jacksju01.html,Justin Jackson,Justin Jackson,Justin Jackson,-1.4,-0.9,-1.09,-0.14,-1.95,-0.68,-1.5339999999999998,-0.758,SAC,1.0,1506.6,0.0,14.2,-1.4,-0.2,True,1.0,1.0
